850	-9.83
851	-9999.00
852	-9999.00
853	-9999.00
854	-9999.00
855	-9999.00
856	-9999.00
857	-9999.00
858	-9999.00
859	-9999.00
860	-9999.00
861	-9999.00
862	-9999.00
863	-9999.00
864	-9999.00
865	-9999.00
866	-9999.00
867	-9999.00
868	-9999.00
869	-9999.00
870	-9999.00
871	-9999.00
872	-9999.00
873	-9999.00
874	-9999.00
875	-9.33
876	-9999.00
877	-9999.00
878	-9999.00
879	-9999.00
880	-9999.00
881	-9999.00
882	-9999.00
883	-9999.00
884	-9999.00
885	-9999.00
886	-9999.00
887	-9999.00
888	-9999.00
889	-9999.00
890	-9999.00
891	-9999.00
892	-9999.00
893	-9999.00
894	-9999.00
895	-9999.00
896	-9999.00
897	-9999.00
898	-9999.00
899	-9999.00
900	-8.83
901	-9999.00
902	-9999.00
903	-9999.00
904	-9999.00
905	-9999.00
906	-9999.00
907	-9999.00
908	-9999.00
909	-9999.00
910	-9999.00
911	-9999.00
912	-9999.00
913	-9999.00
914	-9999.00
915	-9999.00
916	-9999.00
917	-9999.00
918	-9999.00
919	-9999.00
920	-9999.00
921	-9999.00
922	-9999.00
923	-9999.00
924	-9999.00
925	-7.83
926	-9999.00
927	-9999.00
928	-9999.00
929	-9999.00
930	-9999.00
931	-9999.00
932	-9999.00
933	-9999.00
934	-9999.00
935	-9999.00
936	-9999.00
937	-9999.00
938	-9999.00
939	-9999.00
940	-9999.00
941	-9999.00
942	-9999.00
943	-9999.00
944	-9999.00
945	-9999.00
946	-9999.00
947	-9999.00
948	-9999.00
949	-9999.00
950	-7.33
951	-9999.00
952	-9999.00
953	-9999.00
954	-9999.00
955	-9999.00
956	-9999.00
957	-9999.00
958	-9999.00
959	-9999.00
960	-9999.00
961	-9999.00
962	-9999.00
963	-9999.00
964	-9999.00
965	-9999.00
966	-9999.00
967	-9999.00
968	-9999.00
969	-9999.00
970	-9999.00
971	-9999.00
972	-9999.00
973	-9999.00
974	-9999.00
975	-6.33
976	-9999.00
977	-9999.00
978	-9999.00
979	-9999.00
980	-9999.00
981	-9999.00
982	-9999.00
983	-9999.00
984	-9999.00
985	-9999.00
986	-9999.00
987	-9999.00
988	-9999.00
989	-9999.00
990	-9999.00
991	-9999.00
992	-9999.00
993	-9999.00
994	-9999.00
995	-9999.00
996	-9999.00
997	-9999.00
998	-9999.00
999	-9999.00
1000	-5.83
1001	-9999.00
1002	-9999.00
1003	-9999.00
1004	-9999.00
1005	-9999.00
1006	-9999.00
1007	-9999.00
1008	-9999.00
1009	-9999.00
1010	-9999.00
1011	-9999.00
1012	-9999.00
1013	-9999.00
1014	-9999.00
1015	-9999.00
1016	-9999.00
1017	-9999.00
1018	-9999.00
1019	-9999.00
1020	-9999.00
1021	-9999.00
1022	-9999.00
1023	-9999.00
1024	-9999.00
1025	-5.33
1026	-9999.00
1027	-9999.00
1028	-9999.00
1029	-9999.00
1030	-9999.00
1031	-9999.00
1032	-9999.00
1033	-9999.00
1034	-9999.00
1035	-9999.00
1036	-9999.00
1037	-9999.00
1038	-9999.00
1039	-9999.00
1040	-9999.00
1041	-9999.00
1042	-9999.00
1043	-9999.00
1044	-9999.00
1045	-9999.00
1046	-9999.00
1047	-9999.00
1048	-9999.00
1049	-9999.00
1050	-4.63
1051	-9999.00
1052	-9999.00
1053	-9999.00
1054	-9999.00
1055	-9999.00
1056	-9999.00
1057	-9999.00
1058	-9999.00
1059	-9999.00
1060	-9999.00
1061	-9999.00
1062	-9999.00
1063	-9999.00
1064	-9999.00
1065	-9999.00
1066	-9999.00
1067	-9999.00
1068	-9999.00
1069	-9999.00
1070	-9999.00
1071	-9999.00
1072	-9999.00
1073	-9999.00
1074	-9999.00
1075	-3.83
1076	-9999.00
1077	-9999.00
1078	-9999.00
1079	-9999.00
1080	-9999.00
1081	-9999.00
1082	-9999.00
1083	-9999.00
1084	-9999.00
1085	-9999.00
1086	-9999.00
1087	-9999.00
1088	-9999.00
1089	-9999.00
1090	-9999.00
1091	-9999.00
1092	-9999.00
1093	-9999.00
1094	-9999.00
1095	-9999.00
1096	-9999.00
1097	-9999.00
1098	-9999.00
1099	-9999.00
1100	-3.33
1101	-9999.00
1102	-9999.00
1103	-9999.00
1104	-9999.00
1105	-9999.00
1106	-9999.00
1107	-9999.00
1108	-9999.00
1109	-9999.00
1110	-9999.00
1111	-9999.00
1112	-9999.00
1113	-9999.00
1114	-9999.00
1115	-9999.00
1116	-9999.00
1117	-9999.00
1118	-9999.00
1119	-9999.00
1120	-9999.00
1121	-9999.00
1122	-9999.00
1123	-9999.00
1124	-9999.00
1125	-2.33
1126	-9999.00
1127	-9999.00
1128	-9999.00
1129	-9999.00
1130	-9999.00
1131	-9999.00
1132	-9999.00
1133	-9999.00
1134	-9999.00
1135	-9999.00
1136	-9999.00
1137	-9999.00
1138	-9999.00
1139	-9999.00
1140	-9999.00
1141	-9999.00
1142	-9999.00
1143	-9999.00
1144	-9999.00
1145	-9999.00
1146	-9999.00
1147	-9999.00
1148	-9999.00
1149	-9999.00
1150	-1.83
1151	-9999.00
1152	-9999.00
1153	-9999.00
1154	-9999.00
1155	-9999.00
1156	-9999.00
1157	-9999.00
1158	-9999.00
1159	-9999.00
1160	-9999.00
1161	-9999.00
1162	-9999.00
1163	-9999.00
1164	-9999.00
1165	-9999.00
1166	-9999.00
1167	-9999.00
1168	-9999.00
1169	-9999.00
1170	-9999.00
1171	-9999.00
1172	-9999.00
1173	-9999.00
1174	-9999.00
1175	-1.33
1176	-9999.00
1177	-9999.00
1178	-9999.00
1179	-9999.00
1180	-9999.00
1181	-9999.00
1182	-9999.00
1183	-9999.00
1184	-9999.00
1185	-9999.00
1186	-9999.00
1187	-9999.00
1188	-9999.00
1189	-9999.00
1190	-9999.00
1191	-9999.00
1192	-9999.00
1193	-9999.00
1194	-9999.00
1195	-9999.00
1196	-9999.00
1197	-9999.00
1198	-9999.00
1199	-9999.00
1200	-0.83
1201	-9999.00
1202	-9999.00
1203	-9999.00
1204	-9999.00
1205	-9999.00
1206	-9999.00
1207	-9999.00
1208	-9999.00
1209	-9999.00
1210	-9999.00
1211	-9999.00
1212	-9999.00
1213	-9999.00
1214	-9999.00
1215	-9999.00
1216	-9999.00
1217	-9999.00
1218	-9999.00
1219	-9999.00
1220	-9999.00
1221	-9999.00
1222	-9999.00
1223	-9999.00
1224	-9999.00
1225	-0.33
1226	-9999.00
1227	-9999.00
1228	-9999.00
1229	-9999.00
1230	-9999.00
1231	-9999.00
1232	-9999.00
1233	-9999.00
1234	-9999.00
1235	-9999.00
1236	-9999.00
1237	-9999.00
1238	-9999.00
1239	-9999.00
1240	-9999.00
1241	-9999.00
1242	-9999.00
1243	-9999.00
1244	-9999.00
1245	-9999.00
1246	-9999.00
1247	-9999.00
1248	-9999.00
1249	-9999.00
1250	0.67
1251	-9999.00
1252	-9999.00
1253	-9999.00
1254	-9999.00
1255	-9999.00
1256	-9999.00
1257	-9999.00
1258	-9999.00
1259	-9999.00
1260	-9999.00
1261	-9999.00
1262	-9999.00
1263	-9999.00
1264	-9999.00
1265	-9999.00
1266	-9999.00
1267	-9999.00
1268	-9999.00
1269	-9999.00
1270	-9999.00
1271	-9999.00
1272	-9999.00
1273	-9999.00
1274	-9999.00
1275	1.17
1276	-9999.00
1277	-9999.00
1278	-9999.00
1279	-9999.00
1280	-9999.00
1281	-9999.00
1282	-9999.00
1283	-9999.00
1284	-9999.00
1285	-9999.00
1286	-9999.00
1287	-9999.00
1288	-9999.00
1289	-9999.00
1290	-9999.00
1291	-9999.00
1292	-9999.00
1293	-9999.00
1294	-9999.00
1295	-9999.00
1296	-9999.00
1297	-9999.00
1298	-9999.00
1299	-9999.00
1300	2.17
1301	-9999.00
1302	-9999.00
1303	-9999.00
1304	-9999.00
1305	-9999.00
1306	-9999.00
1307	-9999.00
1308	-9999.00
1309	-9999.00
1310	-9999.00
1311	-9999.00
1312	-9999.00
1313	-9999.00
1314	-9999.00
1315	-9999.00
1316	-9999.00
1317	-9999.00
1318	-9999.00
1319	-9999.00
1320	-9999.00
1321	-9999.00
1322	-9999.00
1323	-9999.00
1324	-9999.00
1325	2.67
1326	-9999.00
1327	-9999.00
1328	-9999.00
1329	-9999.00
1330	-9999.00
1331	-9999.00
1332	-9999.00
1333	-9999.00
1334	-9999.00
1335	-9999.00
1336	-9999.00
1337	-9999.00
1338	-9999.00
1339	-9999.00
1340	-9999.00
1341	-9999.00
1342	-9999.00
1343	-9999.00
1344	-9999.00
1345	-9999.00
1346	-9999.00
1347	-9999.00
1348	-9999.00
1349	-9999.00
1350	3.17
1351	-9999.00
1352	-9999.00
1353	-9999.00
1354	-9999.00
1355	-9999.00
1356	-9999.00
1357	-9999.00
1358	-9999.00
1359	-9999.00
1360	-9999.00
1361	-9999.00
1362	-9999.00
1363	-9999.00
1364	-9999.00
1365	-9999.00
1366	-9999.00
1367	-9999.00
1368	-9999.00
1369	-9999.00
1370	-9999.00
1371	-9999.00
1372	-9999.00
1373	-9999.00
1374	-9999.00
1375	3.67
1376	-9999.00
1377	-9999.00
1378	-9999.00
1379	-9999.00
1380	-9999.00
1381	-9999.00
1382	-9999.00
1383	-9999.00
1384	-9999.00
1385	-9999.00
1386	-9999.00
1387	-9999.00
1388	-9999.00
1389	-9999.00
1390	-9999.00
1391	-9999.00
1392	-9999.00
1393	-9999.00
1394	-9999.00
1395	-9999.00
1396	-9999.00
1397	-9999.00
1398	-9999.00
1399	-9999.00
1400	4.17
1401	-9999.00
1402	-9999.00
1403	-9999.00
1404	-9999.00
1405	-9999.00
1406	-9999.00
1407	-9999.00
1408	-9999.00
1409	-9999.00
1410	-9999.00
1411	-9999.00
1412	-9999.00
1413	-9999.00
1414	-9999.00
1415	-9999.00
1416	-9999.00
1417	-9999.00
1418	-9999.00
1419	-9999.00
1420	-9999.00
1421	-9999.00
1422	-9999.00
1423	-9999.00
1424	-9999.00
1425	4.67
1426	-9999.00
1427	-9999.00
1428	-9999.00
1429	-9999.00
1430	-9999.00
1431	-9999.00
1432	-9999.00
1433	-9999.00
1434	-9999.00
1435	-9999.00
1436	-9999.00
1437	-9999.00
1438	-9999.00
1439	-9999.00
1440	-9999.00
1441	-9999.00
1442	-9999.00
1443	-9999.00
1444	-9999.00
1445	-9999.00
1446	-9999.00
1447	-9999.00
1448	-9999.00
1449	-9999.00
1450	5.17
1451	-9999.00
1452	-9999.00
1453	-9999.00
1454	-9999.00
1455	-9999.00
1456	-9999.00
1457	-9999.00
1458	-9999.00
1459	-9999.00
1460	-9999.00
1461	-9999.00
1462	-9999.00
1463	-9999.00
1464	-9999.00
1465	-9999.00
1466	-9999.00
1467	-9999.00
1468	-9999.00
1469	-9999.00
1470	-9999.00
1471	-9999.00
1472	-9999.00
1473	-9999.00
1474	-9999.00
1475	5.17
1476	-9999.00
1477	-9999.00
1478	-9999.00
1479	-9999.00
1480	-9999.00
1481	-9999.00
1482	-9999.00
1483	-9999.00
1484	-9999.00
1485	-9999.00
1486	-9999.00
1487	-9999.00
1488	-9999.00
1489	-9999.00
1490	-9999.00
1491	-9999.00
1492	-9999.00
1493	-9999.00
1494	-9999.00
1495	-9999.00
1496	-9999.00
1497	-9999.00
1498	-9999.00
1499	-9999.00
1500	5.17
1501	-9999.00
1502	-9999.00
1503	-9999.00
1504	-9999.00
1505	-9999.00
1506	-9999.00
1507	-9999.00
1508	-9999.00
1509	-9999.00
1510	-9999.00
1511	-9999.00
1512	-9999.00
1513	-9999.00
1514	-9999.00
1515	-9999.00
1516	-9999.00
1517	-9999.00
1518	-9999.00
1519	-9999.00
1520	-9999.00
1521	-9999.00
1522	-9999.00
1523	-9999.00
1524	-9999.00
1525	5.17
1526	-9999.00
1527	-9999.00
1528	-9999.00
1529	-9999.00
1530	-9999.00
1531	-9999.00
1532	-9999.00
1533	-9999.00
1534	-9999.00
1535	-9999.00
1536	-9999.00
1537	-9999.00
1538	-9999.00
1539	-9999.00
1540	-9999.00
1541	-9999.00
1542	-9999.00
1543	-9999.00
1544	-9999.00
1545	-9999.00
1546	-9999.00
1547	-9999.00
1548	-9999.00
1549	-9999.00
1550	5.17
1551	-9999.00
1552	-9999.00
1553	-9999.00
1554	-9999.00
1555	-9999.00
1556	-9999.00
1557	-9999.00
1558	-9999.00
1559	-9999.00
1560	-9999.00
1561	-9999.00
1562	-9999.00
1563	-9999.00
1564	-9999.00
1565	-9999.00
1566	-9999.00
1567	-9999.00
1568	-9999.00
1569	-9999.00
1570	-9999.00
1571	-9999.00
1572	-9999.00
1573	-9999.00
1574	-9999.00
1575	5.17
1576	-9999.00
1577	-9999.00
1578	-9999.00
1579	-9999.00
1580	-9999.00
1581	-9999.00
1582	-9999.00
1583	-9999.00
1584	-9999.00
1585	-9999.00
1586	-9999.00
1587	-9999.00
1588	-9999.00
1589	-9999.00
1590	-9999.00
1591	-9999.00
1592	-9999.00
1593	-9999.00
1594	-9999.00
1595	-9999.00
1596	-9999.00
1597	-9999.00
1598	-9999.00
1599	-9999.00
1600	5.17
1601	-9999.00
1602	-9999.00
1603	-9999.00
1604	-9999.00
1605	-9999.00
1606	-9999.00
1607	-9999.00
1608	-9999.00
1609	-9999.00
1610	-9999.00
1611	-9999.00
1612	-9999.00
1613	-9999.00
1614	-9999.00
1615	-9999.00
1616	-9999.00
1617	-9999.00
1618	-9999.00
1619	-9999.00
1620	-9999.00
1621	-9999.00
1622	-9999.00
1623	-9999.00
1624	-9999.00
1625	5.17
1626	-9999.00
1627	-9999.00
1628	-9999.00
1629	-9999.00
1630	-9999.00
1631	-9999.00
1632	-9999.00
1633	-9999.00
1634	-9999.00
1635	-9999.00
1636	-9999.00
1637	-9999.00
1638	-9999.00
1639	-9999.00
1640	-9999.00
1641	-9999.00
1642	-9999.00
1643	-9999.00
1644	-9999.00
1645	-9999.00
1646	-9999.00
1647	-9999.00
1648	-9999.00
1649	-9999.00
1650	5.17
1651	-9999.00
1652	-9999.00
1653	-9999.00
1654	-9999.00
1655	-9999.00
1656	-9999.00
1657	-9999.00
1658	-9999.00
1659	-9999.00
1660	-9999.00
1661	-9999.00
1662	-9999.00
1663	-9999.00
1664	-9999.00
1665	-9999.00
1666	-9999.00
1667	-9999.00
1668	-9999.00
1669	-9999.00
1670	-9999.00
1671	-9999.00
1672	-9999.00
1673	-9999.00
1674	-9999.00
1675	5.17
1676	-9999.00
1677	-9999.00
1678	-9999.00
1679	-9999.00
1680	-9999.00
1681	-9999.00
1682	-9999.00
1683	-9999.00
1684	-9999.00
1685	-9999.00
1686	-9999.00
1687	-9999.00
1688	-9999.00
1689	-9999.00
1690	-9999.00
1691	-9999.00
1692	-9999.00
1693	-9999.00
1694	-9999.00
1695	-9999.00
1696	-9999.00
1697	-9999.00
1698	-9999.00
1699	-9999.00
1700	5.17
1701	-9999.00
1702	-9999.00
1703	-9999.00
1704	-9999.00
1705	-9999.00
1706	-9999.00
1707	-9999.00
1708	-9999.00
1709	-9999.00
1710	-9999.00
1711	-9999.00
1712	-9999.00
1713	-9999.00
1714	-9999.00
1715	-9999.00
1716	-9999.00
1717	-9999.00
1718	-9999.00
1719	-9999.00
1720	-9999.00
1721	-9999.00
1722	-9999.00
1723	-9999.00
1724	-9999.00
1725	-9999.00
1726	-9999.00
1727	-9999.00
1728	-9999.00
1729	-9999.00
1730	-9999.00
1731	-9999.00
1732	-9999.00
1733	-9999.00
1734	-9999.00
1735	-9999.00
1736	-9999.00
1737	-9999.00
1738	-9999.00
1739	-9999.00
1740	-9999.00
1741	-9999.00
1742	-9999.00
1743	-9999.00
1744	-9999.00
1745	-9999.00
1746	-9999.00
1747	-9999.00
1748	-9999.00
1749	-9999.00
1750	-9999.00
1751	-9999.00
1752	-9999.00
1753	-9999.00
1754	-9999.00
1755	-9999.00
1756	-9999.00
1757	-9999.00
1758	-9999.00
1759	-9999.00
1760	-9999.00
1761	-9999.00
1762	-9999.00
1763	-9999.00
1764	-9999.00
1765	-9999.00
1766	-9999.00
1767	-9999.00
1768	-9999.00
1769	-9999.00
1770	-9999.00
1771	-9999.00
1772	-9999.00
1773	-9999.00
1774	-9999.00
1775	-9999.00
1776	-9999.00
1777	-9999.00
1778	-9999.00
1779	-9999.00
1780	-9999.00
1781	-9999.00
1782	-9999.00
1783	-9999.00
1784	-9999.00
1785	-9999.00
1786	-9999.00
1787	-9999.00
1788	-9999.00
1789	-9999.00
1790	-9999.00
1791	-9999.00
1792	-9999.00
1793	-9999.00
1794	-9999.00
1795	-9999.00
1796	-9999.00
1797	-9999.00
1798	-9999.00
1799	-9999.00
1800	-9999.00
1801	-9999.00
1802	-9999.00
1803	-9999.00
1804	-9999.00
1805	-9999.00
1806	-9999.00
1807	-9999.00
1808	-9999.00
1809	-9999.00
1810	-9999.00
1811	-9999.00
1812	-9999.00
1813	-9999.00
1814	-9999.00
1815	-9999.00
1816	-9999.00
1817	-9999.00
1818	-9999.00
1819	-9999.00
1820	-9999.00
1821	-9999.00
1822	-9999.00
1823	-9999.00
1824	-9999.00
1825	-9999.00
1826	-9999.00
1827	-9999.00
1828	-9999.00
1829	-9999.00
1830	-9999.00
1831	-9999.00
1832	-9999.00
1833	-9999.00
1834	-9999.00
1835	-9999.00
1836	-9999.00
1837	-9999.00
1838	-9999.00
1839	-9999.00
1840	-9999.00
1841	-9999.00
1842	-9999.00
1843	-9999.00
1844	-9999.00
1845	-9999.00
1846	-9999.00
1847	-9999.00
1848	-9999.00
1849	-9999.00
1850	-9999.00
